CatID, ArrRow, ArrCol, PartRow, PartCol, DataFlowID,
275, 32, 4, 8, 128, 2,
276, 4, 32, 16, 64, 0,
277, 4, 32, 16, 64, 1,
278, 4, 32, 16, 64, 2,
279, 8, 16, 16, 64, 0,
280, 8, 16, 16, 64, 1,
281, 8, 16, 16, 64, 2,
282, 16, 8, 16, 64, 0,
283, 16, 8, 16, 64, 1,
284, 16, 8, 16, 64, 2,
285, 32, 4, 16, 64, 0,
286, 32, 4, 16, 64, 1,
287, 32, 4, 16, 64, 2,
288, 4, 32, 32, 32, 0,
289, 4, 32, 32, 32, 1,
290, 4, 32, 32, 32, 2,
291, 8, 16, 32, 32, 0,
292, 8, 16, 32, 32, 1,
293, 8, 16, 32, 32, 2,
294, 16, 8, 32, 32, 0,
295, 16, 8, 32, 32, 1,
296, 16, 8, 32, 32, 2,
297, 32, 4, 32, 32, 0,
298, 32, 4, 32, 32, 1,
299, 32, 4, 32, 32, 2,
300, 4, 32, 64, 16, 0,
301, 4, 32, 64, 16, 1,
302, 4, 32, 64, 16, 2,
303, 8, 16, 64, 16, 0,
304, 8, 16, 64, 16, 1,
305, 8, 16, 64, 16, 2,
306, 16, 8, 64, 16, 0,
307, 16, 8, 64, 16, 1,
308, 16, 8, 64, 16, 2,
309, 32, 4, 64, 16, 0,
310, 32, 4, 64, 16, 1,
311, 32, 4, 64, 16, 2,
312, 4, 32, 128, 8, 0,
313, 4, 32, 128, 8, 1,
314, 4, 32, 128, 8, 2,
315, 8, 16, 128, 8, 0,
316, 8, 16, 128, 8, 1,
317, 8, 16, 128, 8, 2,
318, 16, 8, 128, 8, 0,
319, 16, 8, 128, 8, 1,
320, 16, 8, 128, 8, 2,
321, 32, 4, 128, 8, 0,
322, 32, 4, 128, 8, 1,
323, 32, 4, 128, 8, 2,
324, 4, 32, 256, 4, 0,
325, 4, 32, 256, 4, 1,
326, 4, 32, 256, 4, 2,
327, 8, 16, 256, 4, 0,
328, 8, 16, 256, 4, 1,
329, 8, 16, 256, 4, 2,
330, 16, 8, 256, 4, 0,
331, 16, 8, 256, 4, 1,
332, 16, 8, 256, 4, 2,
333, 32, 4, 256, 4, 0,
334, 32, 4, 256, 4, 1,
335, 32, 4, 256, 4, 2,
336, 4, 32, 512, 2, 0,
337, 4, 32, 512, 2, 1,
338, 4, 32, 512, 2, 2,
339, 8, 16, 512, 2, 0,
340, 8, 16, 512, 2, 1,
341, 8, 16, 512, 2, 2,
342, 16, 8, 512, 2, 0,
343, 16, 8, 512, 2, 1,
344, 16, 8, 512, 2, 2,
345, 32, 4, 512, 2, 0,
346, 32, 4, 512, 2, 1,
347, 32, 4, 512, 2, 2,
348, 4, 32, 1024, 1, 0,
349, 4, 32, 1024, 1, 1,
350, 4, 32, 1024, 1, 2,
351, 8, 16, 1024, 1, 0,
352, 8, 16, 1024, 1, 1,
353, 8, 16, 1024, 1, 2,
354, 16, 8, 1024, 1, 0,
355, 16, 8, 1024, 1, 1,
356, 16, 8, 1024, 1, 2,
357, 32, 4, 1024, 1, 0,
358, 32, 4, 1024, 1, 1,
359, 32, 4, 1024, 1, 2,
360, 4, 64, 1, 512, 0,
361, 4, 64, 1, 512, 1,
362, 4, 64, 1, 512, 2,
363, 8, 32, 1, 512, 0,
364, 8, 32, 1, 512, 1,
365, 8, 32, 1, 512, 2,
366, 16, 16, 1, 512, 0,
367, 16, 16, 1, 512, 1,
368, 16, 16, 1, 512, 2,
369, 32, 8, 1, 512, 0,
370, 32, 8, 1, 512, 1,
371, 32, 8, 1, 512, 2,
372, 64, 4, 1, 512, 0,
373, 64, 4, 1, 512, 1,
374, 64, 4, 1, 512, 2,
375, 4, 64, 2, 256, 0,
376, 4, 64, 2, 256, 1,
377, 4, 64, 2, 256, 2,
378, 8, 32, 2, 256, 0,
379, 8, 32, 2, 256, 1,
380, 8, 32, 2, 256, 2,
